,Unnamed: 0,name,poem,num_poems,birth,death,epoch
759,759,Robert Burns,with secret throes i marked that earth that cottage witness of my birth and near i saw bold issuing forth                   in youthful pride a lindsay race of noble worth                   famed far and wide    where hid behind a spreading wood an ancient pictbuilt mansion stood i spied among an angel brood                   a female pair sweet shone their high maternal blood                   and fathers air     an ancient tower  to memory brought how dettingens bold hero fought still far from sinking into nought                   it owns a lord who far in western climates fought                   with trusty sword    among the rest i well could spy one gallant graceful martial boy the soldier sparkled in his eye                   a diamond water i blest that noble badge with joy                   that owned me frater     after th stanza of the text at dispensing goodnear by arose a mansion fine  the seat of many a muse divine not rustic muses such as mine                   with holly crownd but th ancient tuneful laurelld nine                   from classic ground    i mournd the card that fortune dealt to see where bonie whitefoords dwelt  but other prospects made me melt                   that village near  there nature friendship love i felt                   fondmingling dear    hail natures pang more strong than death warm friendships glow like kindling wrath love dearer than the parting breath                   of dying friend not evn with lifes wild devious path                   your force shall end    the power that gave the soft alarms in blooming whitefoords rosy charms still threats the tiny featherd arms                   the barbed dart while lovely wilhelmina warms                   the coldest heart     after st stanza of the text at that to adorewhere lugar leaves his moorland plaid  where lately want was idly laid i markd busy bustling trade                   in fervid flame beneath a patroness aid                   of noble name    wild countless hills i could survey and countless flocks as wild as they but other scenes did charms display                   that better please where polishd manners dwell with gray                   in rural ease     where cessnock pours with gurgling sound  and irwine marking out the bound enamourd of the scenes around                   slow runs his race a name i doubly honourd found                    with knightly grace    brydons brave ward  i saw him stand fame humbly offering her hand and near his kinsmans rustic band                    with one accord lamenting their late blessed land                   must change its lord    the owner of a pleasant spot near and sandy wilds i last did note  a heart too warm a pulse too hot                   at times oerran but large in evry feature wrote                   appeard the man    note  sundrumr b back note  stairr b back note  captain james montgomerie master of st james lodge tarbolton to which the author has the honour to belongr b back note  auchinleckr b back note  ballochmyle back note  mauchline back note  miss wilhelmina alexander back note  cumnockr b back note  mr farquhar grayr b back note  auchinskiethr b back note  capringtonr b back note  colonel fullertonr b back note  dr fullertonr b back note  orangefieldr b back,579,1759,1796,1
760,760,Robert Burns,ha whaur ye gaun ye crowlin ferlie your impudence protects you sairly i canna say but ye strunt rarely             owre gauze and lace tho faith i fear ye dine but sparely             on sic a place    ye ugly creepin blastit wonner detested shunnd by saunt an sinner how daur ye set your fit upon her             sae fine a lady gae somewhere else and seek your dinner             on some poor body    swith in some beggars haffet squattle there ye may creep and sprawl and sprattle wi ither kindred jumping cattle             in shoals and nations whaur horn nor bane neer daur unsettle             your thick plantations    now haud you there yere out o sight below the fattrels snug and tight na faith ye yet yell no be right             till yeve got on it the verra tapmost towrin height             o miss bonnet    my sooth right bauld ye set your nose out as plump an grey as ony groset o for some rank mercurial rozet             or fell red smeddum id gie you sic a hearty dose ot             wad dress your droddum    i wad na been surprisd to spy you on an auld wifes flainen toy or aiblins some bit dubbie boy             ons wyliecoat but miss fine lunardi fye             how daur ye dot    o jeany dinna toss your head an set your beauties a abread ye little ken what cursed speed             the blasties makin thae winks an fingerends i dread             are notice takin    o wad some power the giftie gie us to see oursels as ithers see us it wad frae mony a blunder free us             an foolish notion what airs in dress an gait wad leae us             an evn devotion,579,1759,1796,1
761,761,Robert Burns,choro tibbie i hae seen the day   ye wadna been sae shy for laik o gear ye lightly me   but trowth i care na by    yestreen i met you on the moor ye spak na but gaed by like stour ye geck at me because im poor   but fient a hair care i           o tibbie i hae seen the day ampc    when coming hame on sunday last upon the road as i cam past ye snufft and gae your head a cast   but trowth i caret na by           o tibbie i hae seen the day ampc    i doubt na lass but ye may think because ye hae the name o clink that ye can please me at a wink   wheneer ye like to try           o tibbie i hae seen the day ampc    but sorrow tak him thats sae mean altho his pouch o coin were clean wha follows ony saucy quean   that looks sae proud and high           o tibbie i hae seen the day ampc    altho a lad were eer sae smart if that he want the yellow dirt yell cast your head anither airt   and answer him fu dry           o tibbie i hae seen the day ampc    but if he hae the name o gear yell fasten to him like a brier tho hardly he for sense or lear   be better than the kye           o tibbie i hae seen the day ampc    but tibbie lass tak my advice your daddies gear maks you sae nice the deil a ane wad speir your price   were ye as poor as i           o tibbie i hae seen the day ampc    there lives a lass beside yon park id rather hae her in her sark than you wi a your thousand mark   that gars you look sae high           o tibbie i hae seen the day ampc,579,1759,1796,1
762,762,Robert Burns,o thou great being what thou art   surpasses me to know yet sure i am that known to thee   are all thy works below    thy creature here before thee stands   all wretched and distrest yet sure those ills that wring my soul   obey thy high behest    sure thou almighty canst not act from cruelty or wrath o free my weary eyes from tears or close them fast in death    but if i must afflicted be to suit some wise design then man my soul with firm resolves to bear and not repine,579,1759,1796,1
763,763,Robert Burns,as father adam first was foold   a case thats still too common here lies man a woman ruled   the devil ruled the woman,579,1759,1796,1
764,764,Robert Burns,now kennedy if foot or horse eer bring you in by mauchlin corse lord man theres lasses there wad force                 a hermits fancy an down the gate in faith theyre worse                 an mair unchancy    but as im sayin please step to dows an taste sic gear as johnie brews till some bit callan bring me news                 that ye are there an if we dinna hae a bouze                 ise neer drink mair    its no i like to sit an swallow then like a swine to puke an wallow but gie me just a true good fallow                 wi right ingine and spunkie ance to mak us mellow                 an then well shine    now if yere ane o warls folk wha rate the wearer by the cloak an sklent on poverty their joke                 wi bitter sneer wi you nae friendship i will troke                 nor cheap nor dear    but if as im informd weel ye hate as ills the very deil the flinty heart that canna feel                 come sir heres to you hae theres my haun i wiss you weel                 an gude be wi yourobt burnessmossgiel rd march ,579,1759,1796,1
765,765,Robert Burns,ae fond kiss and then we sever ae fareweel alas for ever deep in heartwrung tears ill pledge thee warring sighs and groans ill wage thee who shall say that fortune grieves him while the star of hope she leaves him me nae cheerful twinkle lights me dark despair around benights me    ill neer blame my partial fancy naething could resist my nancy but to see her was to love her love but her and love for ever had we never lovd sae kindly had we never lovd sae blindly never metor never parted we had neer been brokenhearted    faretheeweel thou first and fairest faretheeweel thou best and dearest thine be ilka joy and treasure peace enjoyment love and pleasure ae fond kiss and then we sever ae fareweeli alas for ever deep in heartwrung tears ill pledge thee warring sighs and groans ill wage thee,579,1759,1796,1
766,766,Robert Burns,here holy willies sair worn clay   taks up its last abode his saul has taen some other way   i fear the lefthand road    stop there he is as sures a gun   poor silly body see him nae wonder hes as blacks the grun   observe whas standing wi him    your brunstane devilship i see   has got him there before ye but haud your ninetail cat a wee   till ance youve heard my story    your pity i will not implore   for pity ye have nane justice alas has gien him oer   and mercys day is gane    but hear me sir deil as ye are   look something to your credit a coof like him wad stain your name   if it were kent ye did it,579,1759,1796,1
767,767,Robert Burns,choruso can ye labour lea young man   o can ye labour lea it fee nor bountith shall us twine   gin ye can labour lea    i feed a man at michaelmas   wi airle pennies three but a the faut i had to him   he could na labour lea       o can ye labour lea ampc    o clappins gude in febarwar   an kissins sweet in may but my delights the ploughman lad   that weel can labour lea       o can ye labour lea ampc    o kissin is the key o luve   and clappin is the lock an makin os the best thing yet   that eer a young thing gat       o can ye labour lea ampc,579,1759,1796,1
768,768,Robert Burns,edina scotias darling seat   all hail thy palaces and towrs where once beneath a monarchs feet   sat legislations sovreign powrs   from marking wildly scattred flowrs as on the banks of ayr i strayd   and singing lone the lingering hours i shelter in they honourd shade    here wealth still swells the golden tide   as busy trade his labours plies there architectures noble pride   bids elegance and splendour rise   here justice from her native skies high wields her balance and her rod   there learning with his eagle eyes seeks science in her coy abode    thy sons edina social kind   with open arms the stranger hail their views enlargd their liberal mind   above the narrow rural vale   attentive still to sorrows wail or modest merits silent claim   and never may their sources fail and never envy blot their name    thy daughters bright thy walks adorn   gay as the gilded summer sky sweet as the dewy milkwhite thorn   dear as the rapturd thrill of joy   fair burnet strikes th adoring eye heavens beauties on my fancy shine   i see the sire of love on high and own his work indeed divine    there watching high the least alarms   thy rough rude fortress gleams afar like some bold veteran grey in arms   and markd with many a seamy scar   the pondrous wall and massy bar grimrising oer the rugged rock   have oft withstood assailing war and oft repelld th invaders shock    with awestruck thought and pitying tears   i view that noble stately dome where scotias kings of other years   famd heroes had their royal home   alas how changd the times to come their royal name low in the dust   their hapless race wildwandring roam tho rigid law cries out twas just    wild beats my heart to trace your steps   whose ancestors in days of yore thro hostile ranks and ruind gaps   old scotias bloody lion bore   evn i who sing in rustic lore haply my sires have left their shed   and facd grim dangers loudest roar boldfollowing where your fathers led    edina scotias darling seat   all hail thy palaces and towrs where once beneath a monarchs feet   sat legislations sovereign powrs   from marking wildlyscattred flowrs as on the banks of ayr i strayd   and singing lone the lingring hours i shelter in thy honourd shade,579,1759,1796,1
769,769,Robert Burns,how lang and dreary is the night   when i am frae my dearie i restless lie frae een to morn   though i were neer sae weary    chorusfor oh her lanely nights are lang   and oh her dreams are eerie and oh her windowd heart is sair   thats absent frae her dearie    when i think on the lightsome days   i spent wi thee my dearie and now what seas between us roar   how can i be but eerie         for oh ampc    how slow ye move ye heavy hours   the joyless day how dreary it was na sae ye glinted by   when i was wi my dearie         for oh ampc,579,1759,1796,1
770,770,Robert Burns,tho  womens minds like winter winds   may shift and turn an a that the noblest breast adores them maist   a consequence i draw that    chorus    for a that an a that       and twice as meikles a that     the bonie lass that i loe best       shell be my ain for a that    great love i bear to a the fair   their humble slave an a that but lordly will i hold it still   a mortal sin to thraw that               for a that ampc    but there is ane aboon the lave   has wit and sense an a that a bonie lass i like her best   and wha a crime dare ca that               for a that ampc    in rapture sweet this hour we meet   wi mutual love an a that but for how lang the flie may stang   let inclination law that               for a that ampc    their tricks an craft hae put me daft   theyve taen me in an a that but clear your decks and heresthe sex   i like the jads for a that               for a that ampc    note  a later version of i am a bard of no regard in the jolly beggars back,579,1759,1796,1
771,771,Robert Burns,thou whom chance may hither lead be thou clad in russet weed be thou deckt in silken stole grave these maxims on thy soul    life is but a day at most sprung from night in darkness lost hope not sunshine every hour fear not clouds will always lour    happiness is but a name make content and ease thy aim ambition is a meteorgleam fame an idle restless dream    peace the tendrest flowr of spring pleasures insects on the wing those that sip the dew alone make the butterflies thy own those that would the bloom devour crush the locusts save the flower    for the future be prepard guard wherever thou canst guard but thy utmost duly done welcome what thou canst not shun follies past give thou to air make their consequence thy care keep the name of man in mind and dishonour not thy kind reverence with lowly heart him whose wondrous work thou art keep his goodness still in view thy trust and thy example too    stranger go heaven be thy guide quod the beadsman of nidside,579,1759,1796,1
772,772,Robert Burns,choruslassie withe lintwhite locks   bonie lassie artless lassie wilt thou wi me tent the flocks   wilt thou be my dearie o    now nature cleeds the flowery lea and a is young and sweet like thee o wilt thou share its joys wi me   and say thoult be my dearie o     lassie wi the ampc    the primrose bank the wimpling burn the cuckoo on the milkwhite thorn the wanton lambs at early morn   shall welcome thee my dearie o     lassie wi the ampc    and when the welcome simmer shower has cheerd ilk drooping little flower well to the breathing woodbine bower   at sultry noon my dearie o     lassie wi the ampc    when cynthia lights wi silver ray the weary shearers hameward way thro yellow waving fields well stray   and talk o love my dearie o     lassie wi the ampc    and when the howling wintry blast disturbs my lassies midnight rest enclasped to my faithfu breast   ill comfort thee my dearie o     lassie wi the ampc,579,1759,1796,1
773,773,Robert Burns,sae flaxen were her ringlets   her eyebrows of a darker hue bewitchingly oerarching   twa laughing een o lovely blue her smiling sae wyling   wad make a wretch forget his woe what pleasure what treasure   unto these rosy lips to grow such was my chloris bonie face   when first that bonie face i saw and aye my chloris dearest charm   she says she loes me best of a    like harmony her motion   her pretty ankle is a spy betraying fair proportion   wad make a saint forget the sky sae warming sae charming   her faultless form and gracefu air ilk featureauld nature   declard that she could do nae mair hers are the willing chains o love   by conquering beautys sovereign law and still my chloris dearest charm   she says she loes me best of a    let others love the city   and gaudy show at sunny noon gie me the lonely valley   the dewy eve and rising moon fair beaming and streaming   her silver light the boughs amang while falling recalling   the amorous thrush concludes his sang there dearest chloris wilt thou rove   by wimpling burn and leafy shaw and hear my vows o truth and love   and say thou loes me best of a,579,1759,1796,1
774,774,Robert Burns,guid speed and furder to you johnie guid health hale hans an weather bonie now when yere nickin down fu cannie             the staff o bread may ye neer want a stoup o brany             to clear your head    may boreas never thresh your rigs nor kick your rickles aff their legs sendin the stuff oer muirs an haggs             like drivin wrack but may the tapmost grain that wags             come to the sack    im bizzie too an skelpin at it but bitter daudin showers hae wat it sae my auld stumpie pen i gat it             wi muckle wark an took my jocteleg an whatt it             like ony clark    its now twa month that im your debtor for your braw nameless dateless letter abusin me for harsh illnature             on holy men while deil a hair yoursel yere better             but mair profane    but let the kirkfolk ring their bells lets sing about our noble sels well cry nae jads frae heathen hills             to help or roose us but browster wives an whisky stills             they are the muses    your friendship sir i winna quat it an if ye mak objections at it then hand in neive some day well knot it             an witness take an when wi usquabae weve wat it             it winna break    but if the beast an branks be spard till kye be gaun without the herd and a the vittel in the yard             an theekit right i mean your ingleside to guard             ae winter night    then museinspirin aquavitae shall make us baith sae blythe and witty till ye forget yere auld an gatty             an be as canty as ye were nine years less than thretty             sweet ane an twenty    but stooks are cowpit wi the blast and now the sinn keeks in the west then i maun rin amang the rest             an quat my chanter sae i subscribe myself in haste             yours rab the rantersept  ,579,1759,1796,1
775,775,Robert Burns,at  brownhill we always get dainty good cheer and plenty of bacon each day in the year weve a thing thats nice and mostly in season but why always baconcome tell me a reason    note  bacon was the name of a presumably intrusive host the lines are said to have afforded much amusementlang back,579,1759,1796,1
776,776,Robert Burns,twas na her bonie blue ee was my ruin fair tho she be that was neer my undoin twas the dear smile when nae body did mind us twas the bewitching sweet stown glance o kindness twas the bewitching sweet stown glance o kindness    sair do i fear that to hope is denied me sair do i fear that despair maun abide me but tho fell fortune should fate us to sever queen shall she be in my bosom for ever queen shall she be in my bosom for ever    chloris im thine wi a passion sincerest and thou hast plighted me love o the dearest and thourt the angel that never can alter sooner the sun in his motion would falter sooner the sun in his motion would falter,579,1759,1796,1
777,777,Robert Burns,their groves o sweet myrtle let foreign lands reckon   where brightbeaming summers exalt the perfume far dearer to me yon lone glen o green breckan   wi the burn stealing under the lang yellow broom far dearer to me are yon humble broom bowrs   where the bluebell and gowan lurk lowly unseen for there lightly tripping among the wild flowrs   alistning the linnet aft wanders my jean    tho rich is the breeze in their gay sunny valleys   and cauld caledonias blast on the wave their sweetscented woodlands that skirt the proud palace   what are theythe haunt of the tyrant and slave the slaves spicy forests and goldbubbling fountains   the brave caledonian views wi disdain he wanders as free as the winds of his mountains   save loves willing fettersthe chains of his jean,579,1759,1796,1
778,778,Robert Burns,the lovely lass o inverness   nae joy nor pleasure can she see for een to morn she cries alas   and aye the saut tear blins her ee    drumossie moor drumossie day   a waefu day it was to me for there i lost my father dear   my father dear and brethren three    their windingsheet the bluidy clay   their graves are growin green to see and by them lies the dearest lad   that ever blest a womans ee    now wae to thee thou cruel lord   a bluidy man i trow thou be for mony a heart thou has made sair   that neer did wrang to thine or thee,579,1759,1796,1
779,779,Robert Burns,ah chloris since it may not be   that thou of love wilt hear if from the lover thou maun flee   yet let the friend be dear    altho i love my chloris mair   than ever tongue could tell my passion i will neer declare   ill say i wish thee well    tho a my daily care thou art   and a my nightly dream ill hide the struggle in my heart   and say it is esteem,579,1759,1796,1
780,780,Robert Burns,chorusan o my eppie my jewel my eppie   wha wad na be happy wi eppie adair    by love and by beauty by law and by duty i swear to be true to my eppie adair by love and by beauty by law and by duty i swear to be true to my eppie adair     and o my eppie ampc    a pleasure exile me dishonour defile me if eer i beguile ye my eppie adair a pleasure exile me dishonour defile me if eer i beguile thee my eppie adair     and o my eppie ampc,579,1759,1796,1
781,781,Robert Burns,in simmer when the hay was mawn   and corn wavd green in ilka field while claver blooms white oer the lea   and roses blaw in ilka beild blythe bessie in the milking shiel   saysill be wed come ot what will out spake a dame in wrinkled eild   o gude advisement comes nae ill    its ye hae wooers mony ane   and lassie yere but young ye ken then wait a wee and cannie wale   a routhie butt a routhie ben theres johnie o the buskieglen   fu is his barn fu is his byre take this frae me my bonie hen   its plenty beets the luvers fire    for johnie o the buskieglen   i dinna care a single flie he loes sae weel his craps and kye   he has nae love to spare for me but blythes the blink o robies ee   and weel i wat he loes me dear ae blink o him i wad na gie   for buskieglen and a his gear    o thoughtless lassie lifes a faught   the canniest gate the strife is sair but aye fuhant is fechtin best   a hungry cares an unco care but some will spend and some will spare   an wilfu folk maun hae their will syne as ye brew my maiden fair   keep mind that ye maun drink the yill    o gear will buy me rigs o land   and gear will buy me sheep and kye but the tender heart o leesome love   the gowd and siller canna buy we may be poorrobie and i   light is the burden love lays on content and love brings peace and joy   what mair hae queens upon a throne,579,1759,1796,1
782,782,Robert Burns,o had the malt thy strength of mind   or hops the flavour of thy wit twere drink for first of human kind   a gift that een for syme were fitjerusalem tavern dumfries,579,1759,1796,1
783,783,Robert Burns,his face with smile eternal drest just like the landlords to his guests high as they hang with creaking din to index out the country inn he looked just as your signpost lions do with aspect fierce and quite as harmless too a head pure sinless quite of brain and soul the very image of a barbers poll it shews a human face and wears a wig and looks when well preservd amazing big,579,1759,1796,1
784,784,Robert Burns,deluded swain the pleasure   the fickle fair can give thee is but a fairy treasure   thy hopes will soon deceive thee the billows on the ocean   the breezes idly roaming the clouds uncertain motion   they are but types of woman    o art thou not ashamd   to doat upon a feature if man thou wouldst be namd   despise the silly creature go find an honest fellow   good claret set before thee hold on till thou art mellow   and then to bed in glory,579,1759,1796,1
785,785,Robert Burns,where hae ye been sae braw lad   whare hae ye been sae brankie o whare hae ye been sae braw lad   cam ye by killiecrankie o    chorusan ye had been whare i hae been   ye wad na been sae cantie o an ye had seen what i hae seen   i the braes o killiecrankie o    i faught at land i faught at sea   at hame i faught my auntie o but i met the devil an dundee   on the braes o killiecrankie o     an ye had been ampc    the bauld pitcur fell in a furr   an clavers gat a clankie o or i had fed an athole gled   on the braes o killiecrankie o     an ye had been ampc,579,1759,1796,1
786,786,Robert Burns,the lamp of day withill presaging glare   dim cloudy sank beneath the western wave th inconstant blast howld thro the darkning air   and hollow whistled in the rocky cave    lone as i wanderd by each cliff and dell   once the lovd haunts of scotias royal train  or musd where limpid streams once hallowd well    or mouldring ruins mark the sacred fane     th increasing blast roard round the beetling rocks   the clouds swiftwingd flew oer the starry sky the groaning trees untimely shed their locks   and shooting meteors caught the startled eye    the paly moon rose in the livid east   and mong the cliffs disclosd a stately form in weeds of woe that frantic beat her breast   and mixd her wailings with the raving storm    wild to my heart the filial pulses glow   twas caledonias trophied shield i viewd her form majestic droopd in pensive woe   the lightning of her eye in tears imbued    reversd that spear redoubtable in war   reclined that banner erst in fields unfurld that like a deathful meteor gleamd afar   and bravd the mighty monarchs of the world    my patriot son fills an untimely grave   with accents wild and lifted armsshe cried low lies the hand oft was stretchd to save   low lies the heart that swelld with honest pride    a weeping country joins a widows tear   the helpless poor mix with the orphans cry the drooping arts surround their patrons bier   and grateful science heaves the heartfelt sigh    i saw my sons resume their ancient fire   i saw fair freedoms blossoms richly blow but ah how hope is born but to expire   relentless fate has laid their guardian low    my patriot falls but shall he lie unsung   while empty greatness saves a worthless name no every muse shall join her tuneful tongue   and future ages hear his growing fame    and i will join a mothers tender cares   thro future times to make his virtues last that distant years may boast of other blairs   she said and vanishd with the sweeping blast    note  the kings park at holyrood houser b back note  st anthonys wellr b back note  st anthonys chapelr b back,579,1759,1796,1
787,787,Robert Burns,behind yon hills where lugar flows   mang moors an mosses many o the wintry sun the day has closd   and ill awa to nanie o    the westlin wind blaws loud an shill   the nights baith mirk and rainy o but ill get my plaid an out ill steal   an owre the hill to nanie o    my nanies charming sweet an young   nae artfu wiles to win ye o may ill befa the flattering tongue   that wad beguile my nanie o    her face is fair her heart is true   as spotless as shes bonie o the opning gowan wat wi dew   nae purer is than nanie o    a country lad is my degree   an few there be that ken me o but what care i how few they be   im welcome aye to nanie o    my riches as my pennyfee   an i maun guide it cannie o but warls gear neer troubles me   my thoughts are a my nanie o    our auld guidman delights to view   his sheep an kye thrive bonie o but im as blythe that hands his pleugh   an has nae care but nanie o    come weel come woe i care na by   ill tak what heavn will sen me o nae ither care in life have i   but live an love my nanie o,579,1759,1796,1
788,788,Robert Burns,choruso gude ale comes and gude ale goes gude ale gars me sell my hose sell my hose and pawn my shoon gude ale keeps my heart aboon    i had sax owsen in a pleugh and they drew a weel eneugh i selld them a just ane by ane gude ale keeps the heart aboon       o gude ale comes ampc    gude ale hauds me bare and busy gars me moop wi the servant hizzie stand i the stool when i hae done gude ale keeps the heart aboon       o gude ale comes ampc,579,1759,1796,1
789,789,Robert Burns,sweet navet of feature   simple wild enchanting elf not to thee but thanks to nature   thou art acting but thyself    wert thou awkward stiff affected   spurning nature torturing art loves and graces all rejected   then indeed thoudst act a part,579,1759,1796,1
790,790,Robert Burns,among the heathy hills and ragged woods the roaring fyers pours his mossy floods till full he dashes on the rocky mounds where thro a shapeless breach his stream resounds as high in air the bursting torrents flow as deep recoiling surges foam below prone down the rock the whitening sheet descends and viewles echos ear astonished rends dimseen through rising mists and ceaseless showrs the hoary cavern wide surrounding lours still thro the gap the struggling river toils and still below the horrid cauldron boils,579,1759,1796,1
791,791,Robert Burns,as i stood by yon roofless tower   where the waflower scents the dewy air where the howlet mourns in her ivy bower   and tells the midnight moon her care    the winds were laid the air was still   the stars they shot alang the sky the fox was howling on the hill   and the distant echoing glens reply    the stream adown its hazelly path   was rushing by the ruind was hasting to join the sweeping nith   whase distant roaring swells and fas    the cauld blae north was streaming forth   her lights wi hissing eerie din athwart the lift they start and shift   like fortunes favors tint as win    by heedless chance i turnd mine eyes   and by the moonbeam shook to see a stern and stalwart ghaist arise   attird as minstrels wont to be    had i a statue been o stane   his daring look had daunted me and on his bonnet gravd was plain   the sacred posylibertie    and frae his harp sic strains did flow   might rousd the slumbring dead to hear but oh it was a tale of woe   as ever met a britons ear    he sang wi joy his former day   he weeping wailed his latter times but what he saidit was nae play   i winna venturet in my rhymes,579,1759,1796,1
792,792,Robert Burns,kemble thou curst my unbelief   for moses and his rod at yaricos sweet nor of grief   the rock with tears had flowd,579,1759,1796,1
793,793,Robert Burns,my heart is abreaking dear tittie   some counsel unto me come len to anger them a is a pity   but what will i do wi tam glen    im thinking wi sic a braw fellow   in poortith i might mak a fen what care i in riches to wallow   if i maunna marry tam glen    theres lowrie the laird o dumeller   gude day to you brute he comes ben he brags and he blaws o his siller   but when will he dance like tam glen    my minnie does constantly deave me   and bids me beware o young men they flatter she says to deceive me   but wha can think sae o tam glen    my daddie says gin ill forsake him   hed gie me gude hunder marks ten but if its ordaind i maun take him   o wha will i get but tam glen    yestreen at the valentines dealing   my heart to my mou gied a sten for thrice i drew ane without failing   and thrice it was written tam glen    the last halloween i was waukin   my droukit sarksleeve as ye ken his likeness came up the house staukin   and the very grey breeks o tam glen    come counsel dear tittie dont tarry   ill gie ye my bonie black hen gif ye will advise me to marry   the lad i loe dearly tam glen,579,1759,1796,1
794,794,Robert Burns,choruscarle an the king come   carle an the king come thou shalt dance and i will sing   carle an the king come    an somebody were come again then somebody maun cross the main and every man shall hae his ain   carle an the king come         carle an the king come ampc    i trow we swapped for the worse we gae the boot and better horse and that well tell them at the cross   carle an the king come         carle an the king come ampc    coggie an the king come coggie an the king come ise be fou and thouse be toom   coggie an the king come         coggie an the king come ampc,579,1759,1796,1
795,795,Robert Burns,here is the glen and here the bower   all underneath the birchen shade the villagebell has told the hour   o what can stay my lovely maid    tis not marias whispering call   tis but the balmy breathing gale mixt with some warblers dying fall   the dewy star of eve to hail    it is marias voice i hear   so calls the woodlark in the grove his little faithful mate to cheer   at once tis music and tis love    and art thou come and art thou true   o welcome dear to love and me and let us all our vows renew   along the flowery banks of cree,579,1759,1796,1
796,796,Robert Burns,why why tell thy lover   bliss he never must enjoy why why undeceive him   and give all his hopes the lie o why while fancy rapturd slumbers   chloris chloris all the theme why why wouldst thou cruel   wake thy lover from his dream,579,1759,1796,1
797,797,Robert Burns,on cessnock banks a lassie dwells   could i describe her shape and mein our lasses a she far excels   an she has twa sparkling roguish een    shes sweeter than the morning dawn   when rising phoebus first is seen and dewdrops twinkle oer the lawn   an she has twa sparkling roguish een    shes stately like yon youthful ash   that grows the cowslip braes between and drinks the stream with vigour fresh   an she has twa sparkling roguish een    shes spotless like the flowring thorn   with flowrs so white and leaves so green when purest in the dewy morn   an she has twa sparkling roguish een    her looks are like the vernal may   when evning phoebus shines serene while birds rejoice on every spray   an she has twa sparkling roguish een    her hair is like the curling mist   that climbs the mountainsides at een when flowrreviving rains are past   an she has twa sparkling roguish een    her foreheads like the showry bow   when gleaming sunbeams intervene and gild the distant mountains brow   an she has twa sparkling roguish een    her cheeks are like yon crimson gem   the pride of all the flowery scene just opening on its thorny stem   an she has twa sparkling roguish een    her bosoms like the nightly snow   when pale the morning rises keen while hid the murmring streamlets flow   an she has twa sparkling roguish een    her lips are like yon cherries ripe   that sunny walls from boreas screen they tempt the taste and charm the sight   an she has twa sparkling roguish een    her teeth are like a flock of sheep   with fleeces newly washen clean that slowly mount the rising steep   an she has twa sparkling roguish een    her breath is like the fragrant breeze   that gently stirs the blossomd bean when phoebus sinks behind the seas   an she has twa sparkling roguish een    her voice is like the evning thrush   that sings on cessnock banks unseen while his mate sits nestling in the bush   an she has twa sparkling roguish een    but its not her air her form her face   tho matching beautys fabled queen tis the mind that shines in evry grace   an chiefly in her roguish een    note  the lass is identified as ellison begbie a servant wench daughter of a farmerlang back,579,1759,1796,1
798,798,Robert Burns,sir as your mandate did request i send you here a faithfu list o gudes an gear an a my graith to which im clear to gie my aith      imprimis then for carriage cattle i hae four brutes o gallant mettle as ever drew afore a pettle my handafore s a guid auld hasbeen an wight an wilfu a his days been my handahin s a weel gaun fillie that aft has borne me hame frae killie  an your auld borough mony a time in days when riding was nae crime but ance when in my wooing pride i like a blockhead boost to ride the wilfu creature sae i pat to ld pardon a my sins an that too i playd my fillie sic a shavie shes a bedevild wi the spavie my furrahin s a wordy beast as eer in tug or tow was traced the fourths a highland donald hastle a dnd redwud kilburnie blastie foreby a cowt o cowts the wale as ever ran afore a tail gin he be spard to be a beast hell draw me fifteen pund at least wheelcarriages i hae but few three carts an twa are feckly new an auld wheelbarrow mair for token ae leg an baith the trams are broken i made a poker o the spinle an my auld mither brunt the trinle      for men ive three mischievous boys rundeils for ranting an for noise a gaudsman ane a thrasher t other wee davock hauds the nowt in fother i rule them as i ought discreetly an aften labour them completely an aye on sundays duly nightly i on the questions targe them tightly till faith wee davocks grown sae gleg tho scarcely langer than your leg hell screed you aff effectual calling as fast as ony in the dwalling      ive nane in female servant station ld keep me aye frae a temptation i hae nae wifeand thay my bliss is an ye have laid nae tax on misses an then if kirk folks dinna clutch me i ken the deevils darena touch me wi weans im mair than weel contented heavn sent me ane mae than i wanted my sonsie smirking dearbought bess she stares the daddy in her face enough of ought ye like but grace but her my bonie sweet wee lady ive paid enough for her already an gin ye tax her or her mither by the ld yese get them a thegither      and now remember mr aiken nae kind of licence out im takin frae this time forth i do declare ise neer ride horse nor hizzie mair thro dirt and dub for life ill paidle ere i sae dear pay for a saddle my travel a on foot ill shank it ive sturdy bearers gude the thankit the kirk and you may tak you that it puts but little in your pat sae dinna put me in your beuk nor for my ten white shillings leuk      this list wi my ain hand i wrote it the day and date as under noted then know all ye whom it concerns subscripsi huic  robert burnsmossgiel february      note  the inventory was addressed to mr aitken of ayr surveyor of taxes for the district back note  kilmarnockr b back,579,1759,1796,1
799,799,Robert Burns,will ye go to the indies my mary   and leave auld scotias shore will ye go to the indies my mary   across th atlantic roar    o sweet grows the lime and the orange   and the apple on the pine but a the charms o the indies   can never equal thine    i hae sworn by the heavens to my mary   i hae sworn by the heavens to be true and sae may the heavens forget me   when i forget my vow    o plight me your faith my mary   and plight me your lilywhite hand o plight me your faith my mary   before i leave scotias strand    we hae plighted our troth my mary   in mutual affection to join and curst be the cause that shall part us   the hour and the moment o time,579,1759,1796,1
